#alpha/T		 f_A	 	 f_B	 	  f_V	 	    sum
3.628866		 -0.705263	 0.652767	 -0.113310	 -0.279116
3.991753		 -0.740984	 0.681583	 -0.111902	 -0.283205
4.390928		 -0.777405	 0.711105	 -0.110584	 -0.287469
4.830021		 -0.814473	 0.741316	 -0.109355	 -0.291867
5.313023		 -0.852131	 0.772195	 -0.108211	 -0.296358
5.844325		 -0.890325	 0.803721	 -0.107150	 -0.300903
6.428757		 -0.928998	 0.835869	 -0.106168	 -0.305464
7.071633		 -0.968096	 0.868614	 -0.105262	 -0.310006
7.778796		 -1.007567	 0.901926	 -0.104427	 -0.314495
8.556676		 -1.047359	 0.935778	 -0.103660	 -0.318901
9.412344		 -1.087422	 0.970137	 -0.102955	 -0.323195
10.353578		 -1.127707	 1.004972	 -0.102309	 -0.327354
11.388936		 -1.168169	 1.040250	 -0.101718	 -0.331356
12.527829		 -1.208762	 1.075934	 -0.101177	 -0.335183
13.780612		 -1.249442	 1.111990	 -0.100683	 -0.338820
15.158674		 -1.290169	 1.148380	 -0.100232	 -0.342254
16.674541		 -1.330900	 1.185067	 -0.099821	 -0.345475
18.341995		 -1.371596	 1.222012	 -0.099446	 -0.348476
20.176195		 -1.412217	 1.259174	 -0.099104	 -0.351251
22.193814		 -1.452724	 1.296514	 -0.098793	 -0.353795
24.413195		 -1.493078	 1.333990	 -0.098509	 -0.356106
26.854515		 -1.533239	 1.371558	 -0.098251	 -0.358182
29.539966		 -1.573168	 1.409176	 -0.098016	 -0.360023
32.493963		 -1.612823	 1.446799	 -0.097802	 -0.361628
35.743359		 -1.652162	 1.484380	 -0.097607	 -0.362997
39.317695		 -1.691143	 1.521873	 -0.097430	 -0.364131
43.249465		 -1.729721	 1.559229	 -0.097269	 -0.365030
47.574411		 -1.767849	 1.596399	 -0.097123	 -0.365696
52.331852		 -1.805479	 1.633331	 -0.096990	 -0.366128
57.565038		 -1.842564	 1.669974	 -0.096869	 -0.366327
63.321541		 -1.879051	 1.706275	 -0.096759	 -0.366294
69.653696		 -1.914890	 1.742179	 -0.096659	 -0.366029
76.619065		 -1.950028	 1.777631	 -0.096568	 -0.365532
84.280972		 -1.984412	 1.812575	 -0.096485	 -0.364806
92.709069		 -2.017989	 1.846958	 -0.096410	 -0.363851
101.979976		 -2.050709	 1.880722	 -0.096341	 -0.362669
